order_id,customer_id,product_id,seller_id,categoria,fecha_compra,fecha_aprobacion,fecha_despacho,fecha_entrega_real,fecha_entrega_estimada,dias_aprobacion,dias_preparacion_bodega,dias_transporte,dias_tiempo_total,dias_delta_promesa,status_entrega
442dccfb1443cb7035f2b7810f974dd9,adaf88d3b2dd17497e88d690060fe409,b83738ac1903f7c8f0ed378cb085909c,c003204e1ab016dfa150abc119207b24,eletronicos,2018-04-02 21:33:35 UTC,2018-04-03 12:35:25 UTC,2018-04-05 00:17:41 UTC,2018-05-11 00:39:08 UTC,2018-05-02 00:00:00 UTC,0.625,1,36,38,-9,Con Retraso
80aa51679b1fef5a66ee92a688e44fa3,f03ed5c05aba9384c235b9eb87a5b499,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,beleza_saude,2017-11-21 20:28:12 UTC,2017-11-21 20:40:02 UTC,2017-11-23 16:37:00 UTC,2017-12-27 21:18:28 UTC,2017-12-15 00:00:00 UTC,0,1,34,36,-12,Con Retraso
b357dd0e3d6572e28d060309c0ab339f,4a37008d0c29389ef1c8632e2c4d6ba5,1cdfaf0cc5abd6063d3a10ae3318f345,da8622b14eb17ae2831f4ac5b9dab84a,cama_mesa_banho,2017-11-17 05:56:03 UTC,2017-11-18 02:15:37 UTC,2017-11-23 16:31:50 UTC,2017-12-20 15:44:48 UTC,2017-12-11 00:00:00 UTC,0.83333333333333337,5,26,33,-9,Con Retraso
121dd40b10fc0795e5f649ceedab30f9,07e37249529eedeca890d7a80979b91e,dd6a505f83dd3c6326aa9856519e0978,fa40cc5b934574b62717c68f3d678b6d,brinquedos,2017-03-31 18:38:27 UTC,2017-03-31 18:45:14 UTC,2017-04-03 11:33:20 UTC,2017-05-02 16:30:44 UTC,2017-05-08 00:00:00 UTC,0,2,29,31,5,A tiempo
a4866dfc455353f48014a2b9a86608a2,97ee81fede5757f1ab031e83d1a59f56,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,moveis_escritorio,2018-01-11 16:47:03 UTC,2018-01-11 16:55:38 UTC,2018-01-26 13:27:50 UTC,2018-02-14 13:09:54 UTC,2018-03-01 00:00:00 UTC,0,14,18,33,14,A tiempo
a4866dfc455353f48014a2b9a86608a2,97ee81fede5757f1ab031e83d1a59f56,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,moveis_escritorio,2018-01-11 16:47:03 UTC,2018-01-11 16:55:38 UTC,2018-01-26 13:27:50 UTC,2018-02-14 13:09:54 UTC,2018-03-01 00:00:00 UTC,0,14,18,33,14,A tiempo
c602154123d0956a6fa53e0267b25bd8,c1e0dde767b358b5b0c044c8d5f408ee,43706a3188de57bb50aa9f10e3b2fbde,11bfa66332777660bd0640ee84d47006,beleza_saude,2018-06-02 14:02:44 UTC,2018-06-05 04:51:52 UTC,2018-06-06 13:10:00 UTC,2018-07-09 09:34:27 UTC,2018-07-19 00:00:00 UTC,2.5833333333333335,1,32,36,9,A tiempo
f230041025cb889113e0999362dc2ad1,3c0a441449190dbe7fbcda9358caae84,01f2d77d8a63937c77c7128ce4bd2ada,7142540dd4c91e2237acb7e911c4eba2,automotivo,2018-03-14 17:24:47 UTC,2018-03-14 17:35:30 UTC,2018-03-20 16:55:47 UTC,2018-04-13 20:03:22 UTC,2018-04-11 00:00:00 UTC,0,5,24,30,-2,Con Retraso
860a775a4c01146f0dac9eebe2ac8461,753f6e40ce5c9753d617ef1405cf67a8,7781d6283100da12454a264ff46216b2,bfd27a966d91cfaafdb25d076585f0da,bebes,2017-11-24 11:56:51 UTC,2017-11-24 14:37:01 UTC,2017-11-28 21:54:46 UTC,2017-12-28 12:45:03 UTC,2017-12-21 00:00:00 UTC,0.083333333333333329,4,29,34,-7,Con Retraso
4f1330720e5aa2d61a474c63620fc42b,428e0381c7a36540d57562f45cf9abd6,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,beleza_saude,2018-01-12 04:13:58 UTC,2018-01-13 05:04:23 UTC,2018-01-16 21:33:06 UTC,2018-03-02 18:51:31 UTC,2018-02-15 00:00:00 UTC,1,3,44,49,-15,Con Retraso
14130f70a2038f80f97d9fcc6e590ba8,d88efaaddfde753a7d05f6b1cb1b5411,84777fa5b1c62e5e495240dfd0b2f24a,7c67e1448b00f6e969d365cea6b010ab,moveis_decoracao,2018-03-23 17:22:23 UTC,2018-03-24 17:27:48 UTC,2018-04-09 23:08:40 UTC,2018-04-24 20:25:47 UTC,2018-05-09 00:00:00 UTC,1,16,14,32,14,A tiempo
f92ebc52a42344683b930dfb16d2f317,c5c49531a2382c251f866e8c14dfb3ea,f09f6223e88af7f6de46dec6a437458b,54965bbe3e4f07ae045b90b0b8541f52,cama_mesa_banho,2017-11-24 10:26:27 UTC,2017-11-25 04:18:20 UTC,2018-01-04 21:28:03 UTC,2018-01-16 13:09:55 UTC,2017-12-18 00:00:00 UTC,0.70833333333333337,40,11,53,-29,Con Retraso
f92ebc52a42344683b930dfb16d2f317,c5c49531a2382c251f866e8c14dfb3ea,f09f6223e88af7f6de46dec6a437458b,54965bbe3e4f07ae045b90b0b8541f52,cama_mesa_banho,2017-11-24 10:26:27 UTC,2017-11-25 04:18:20 UTC,2018-01-04 21:28:03 UTC,2018-01-16 13:09:55 UTC,2017-12-18 00:00:00 UTC,0.70833333333333337,40,11,53,-29,Con Retraso
e210480a7951a7968ea2a32e38c6dd70,6cc74c60ca9f1e86a7116ade13075729,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,relogios_presentes,2018-07-13 16:49:46 UTC,2018-07-13 17:23:46 UTC,2018-07-24 16:07:00 UTC,2018-08-13 22:16:43 UTC,2018-08-15 00:00:00 UTC,0,10,20,31,1,A tiempo
f099e70d7cf0a758ccb7fb362d477166,027ece8189c0d8b1d3b543676aa81a9c,b5e13c9a353102f79c6206ff5cb61a50,a49928bcdf77c55c6d6e05e09a9b4ca5,brinquedos,2018-03-06 13:02:23 UTC,2018-03-08 02:15:51 UTC,2018-04-04 01:08:26 UTC,2018-04-10 01:34:26 UTC,2018-03-26 00:00:00 UTC,1.5416666666666667,26,6,34,-15,Con Retraso
245d1537baa4ed68d968e3c0f2ca5d16,8281392ae6bb39d84ababcdf4734f5b8,fe8f341b1e20d2b1135245c3400a6e53,cee48807215b30a12ca2ca10ffb5f250,automotivo,2018-02-11 23:27:52 UTC,2018-02-15 03:55:46 UTC,2018-02-27 23:38:59 UTC,2018-03-20 14:32:41 UTC,2018-03-14 00:00:00 UTC,3.1666666666666665,12,20,36,-6,Con Retraso
109b43dc12d67a5107cbbfb7fe98d0ae,592e40170cce9817780844caf7c0a2e9,4298b7e67dc399c200662b569563a2b2,9c0e69c7bf2619675bbadf47b43f655a,informatica_acessorios,2017-07-25 15:45:53 UTC,2017-07-25 15:55:15 UTC,2017-07-28 20:03:04 UTC,2017-09-19 14:18:08 UTC,2017-08-22 00:00:00 UTC,0,3,52,55,-28,Con Retraso
58e507b7d867429e6bd5116ea280588d,0f2b84248204870aa5a64e07b578ced7,c4282015d858b8d5c14c1ec6b9000664,38102b031c2a15e54623d711bfc753d3,moveis_decoracao,2017-05-07 12:47:29 UTC,2017-05-07 13:10:26 UTC,2017-05-12 06:41:52 UTC,2017-06-05 14:08:08 UTC,2017-06-08 00:00:00 UTC,0,4,24,29,2,A tiempo
431deec11a68067a1366683c3614d364,6169e1f688411d49915cddaf1f5c677f,fecf6223a3494f35362f670e571d2a04,3db66a856d18a9cba7c9241fc5221c50,esporte_lazer,2017-09-28 22:39:37 UTC,2017-09-30 02:14:20 UTC,2017-10-24 19:45:48 UTC,2017-10-30 21:34:17 UTC,2017-10-24 00:00:00 UTC,1.125,24,6,31,-6,Con Retraso
b8d83281a0c89e3157c9cd7c37ff7273,c5a0c4686d4c21f566230d515702d69f,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,beleza_saude,2017-08-25 11:28:46 UTC,2017-08-26 11:35:18 UTC,2017-08-28 18:24:43 UTC,2017-10-06 18:14:13 UTC,2017-09-22 00:00:00 UTC,1,2,38,42,-14,Con Retraso
ce9fc4b5d521bad32b0c3893b9b3788f,47166f88862447ea5f8e078b2aaefb46,628bbcb76ac6c7d4abf432b345635f47,0bf0150d5b9d60d9cd2906003332f085,moveis_decoracao,2017-11-15 16:18:30 UTC,2017-11-17 03:35:48 UTC,2017-11-29 00:16:36 UTC,2017-12-14 18:37:40 UTC,2017-12-06 00:00:00 UTC,1.4583333333333333,11,15,29,-8,Con Retraso
ce9fc4b5d521bad32b0c3893b9b3788f,47166f88862447ea5f8e078b2aaefb46,628bbcb76ac6c7d4abf432b345635f47,0bf0150d5b9d60d9cd2906003332f085,moveis_decoracao,2017-11-15 16:18:30 UTC,2017-11-17 03:35:48 UTC,2017-11-29 00:16:36 UTC,2017-12-14 18:37:40 UTC,2017-12-06 00:00:00 UTC,1.4583333333333333,11,15,29,-8,Con Retraso
f84f158d834dafae73fa8da8b11bea6d,de092fae7682337beee732fe96841556,b9311d581f5f341576a5a2892168355c,ec4608a1f76453166bb312b2968aeaf4,moveis_decoracao,2017-08-10 11:58:33 UTC,2017-08-11 15:50:23 UTC,2017-09-06 13:58:09 UTC,2017-09-18 18:23:45 UTC,2017-09-06 00:00:00 UTC,1.125,25,12,39,-12,Con Retraso
0904fb2c91a18099a0b7315f1ac9501b,d3d5a2955341122b1b68164dcbbc948e,b9754f9e21b6e6960b37594d4387fb1c,681fce914360217db47784ae28905a96,perfumaria,2018-02-13 20:10:23 UTC,2018-02-15 04:27:02 UTC,2018-02-15 22:08:06 UTC,2018-03-17 02:13:03 UTC,2018-03-12 00:00:00 UTC,1.3333333333333333,0,29,31,-5,Con Retraso
9cf7337281a128f4f29a2f476c733601,c606407eec8f9304dcd264811b9f0523,3b42242085259cb66b6e577ae5173c76,972d0f9cf61b499a4812cf0bfa3ad3c4,cama_mesa_banho,2017-12-13 21:00:47 UTC,2017-12-13 21:41:08 UTC,2017-12-18 21:04:04 UTC,2018-01-15 22:33:16 UTC,2018-01-17 00:00:00 UTC,0,4,28,33,1,A tiempo
d2dee958cbda7c87cbc097cf2f5f6c1e,1a949476f028910baab6a43ccb9f332a,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2017-11-08 00:35:46 UTC,2017-11-09 01:31:04 UTC,2017-11-16 18:28:50 UTC,2017-12-12 17:22:30 UTC,2017-12-01 00:00:00 UTC,1,7,25,34,-11,Con Retraso
893898b048df9dfeafedf2c86eb5037c,477fdceea6e84f0e22f8db6ec404a3f0,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,beleza_saude,2018-02-08 09:24:47 UTC,2018-02-08 09:35:30 UTC,2018-02-22 20:08:52 UTC,2018-03-14 00:49:45 UTC,2018-03-13 00:00:00 UTC,0,14,19,33,-1,Con Retraso
61fcbde43b57103de5c19b26489b46f6,3bbe55ec205026d44f2a0ce1059f6e5a,1e2e095149b3e9ca487d9c2d8c20378b,7d13fca15225358621be4086e1eb0964,relogios_presentes,2018-05-14 16:18:02 UTC,2018-05-14 16:36:56 UTC,2018-05-22 16:29:00 UTC,2018-06-23 14:28:34 UTC,2018-06-08 00:00:00 UTC,0,7,31,39,-15,Con Retraso
06bad3a130e91f7b26791dba22abc0f5,914f5d77198dea1b107e105471d3db24,1c4e2aab2f3631a70816d1765ced8ea8,ce7d1888639e6fb06b2749cbfdac1ff7,utilidades_domesticas,2018-02-09 17:21:15 UTC,2018-02-09 17:35:31 UTC,2018-02-15 16:19:15 UTC,2018-03-26 17:49:03 UTC,2018-03-07 00:00:00 UTC,0,5,39,45,-19,Con Retraso
bb3728fa34a2d05bb2bd04df7dad8418,4603be100f0719884214e35033227fcf,173c08b531cec70292992396ced22e7d,157c3e4b42f81ac4a44e8b1ca2fe9876,moveis_decoracao,2017-11-24 09:25:39 UTC,2017-11-25 06:15:52 UTC,2017-11-30 23:38:27 UTC,2017-12-28 18:48:00 UTC,2017-12-14 00:00:00 UTC,0.83333333333333337,5,27,34,-14,Con Retraso
3b2ca3293a7ce539ea2379d704fa37ce,06a70917afd2dcd59396e1eac836c646,33e0cfd1cd80a0491da068d7a7f93ff8,dd2bdf855a9172734fbc3744021ae9b9,cama_mesa_banho,2016-10-05 12:44:09 UTC,2016-10-06 15:47:17 UTC,2016-11-17 11:54:02 UTC,2016-11-17 19:53:49 UTC,2016-11-25 00:00:00 UTC,1.125,41,0,43,7,A tiempo
f9ada76953fa490d8a254d2e28f353ac,eba8cd1e506b37f221a66abbcec58f80,4c6a40b5fdcc849875c3d0b3144ea1f5,634964b17796e64304cadf1ad3050fb7,eletronicos,2018-03-23 13:53:15 UTC,2018-03-23 14:15:23 UTC,2018-03-27 18:16:27 UTC,2018-05-07 20:48:54 UTC,2018-04-12 00:00:00 UTC,0,4,41,45,-25,Con Retraso
b48b2c58981c8d7d31ec325569338e78,1eab936b5abcae9664590e84026a890a,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,automotivo,2018-05-12 13:46:56 UTC,2018-05-15 05:14:56 UTC,2018-05-15 11:33:00 UTC,2018-06-13 15:28:47 UTC,2018-06-08 00:00:00 UTC,2.625,0,29,32,-5,Con Retraso
c1242e3f591a1f8ab11d51f2aedb1bb0,da0a466286c5f331008ff11925b8af24,d76c9aa6123ceda9cd490fb2301c1cb4,0ed6ce5d87fd9c69eaacaeb778d67235,utilidades_domesticas,2017-12-28 16:47:54 UTC,2017-12-28 16:56:23 UTC,2018-01-13 00:33:03 UTC,2018-02-20 17:58:58 UTC,2018-02-06 00:00:00 UTC,0,15,38,54,-14,Con Retraso
975f731e0b62d3884197075bbf60685a,ce40436f91a9e251a42a0f6447f7e9a2,ea20f928ceaa7f146fe62a0cc8413ee5,5a8e7d5003a1f221f9e1d6e411de7c23,moveis_decoracao,2018-01-05 23:32:57 UTC,2018-01-05 23:47:32 UTC,2018-01-08 22:50:08 UTC,2018-02-05 14:06:49 UTC,2018-02-02 00:00:00 UTC,0,2,27,30,-3,Con Retraso
10fda92f9390e0b13e41ce5ce692a2cc,7cba926b44e53ecc10ea79df991da256,9363662bd84410483083a4fe6f06242a,b2ba3715d723d245138f291a6fe42594,papelaria,2017-10-10 09:00:43 UTC,2017-10-11 03:49:29 UTC,2017-10-23 17:10:26 UTC,2017-11-14 00:38:16 UTC,2017-11-09 00:00:00 UTC,0.75,12,21,34,-5,Con Retraso
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,3439529926df110506c6752e8f16d358,6f83d9e4da896daae20b9b6b2d3ff8d2,utilidades_domesticas,2018-03-24 06:41:33 UTC,2018-03-24 11:48:07 UTC,2018-03-26 21:47:55 UTC,2018-05-14 21:04:10 UTC,2018-05-25 00:00:00 UTC,0.20833333333333334,2,48,51,10,A tiempo
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,fe61253e50ad6ee9f1d180da22ce5eef,39d54ff918774174706fb065d7f9dc07,automotivo,2018-03-24 06:41:33 UTC,2018-03-24 11:48:07 UTC,2018-03-26 21:47:55 UTC,2018-05-14 21:04:10 UTC,2018-05-25 00:00:00 UTC,0.20833333333333334,2,48,51,10,A tiempo
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,fe61253e50ad6ee9f1d180da22ce5eef,39d54ff918774174706fb065d7f9dc07,automotivo,2018-03-24 06:41:33 UTC,2018-03-24 11:48:07 UTC,2018-03-26 21:47:55 UTC,2018-05-14 21:04:10 UTC,2018-05-25 00:00:00 UTC,0.20833333333333334,2,48,51,10,A tiempo
bd80efb9eb7bbd9c465bd5205d6a43b8,ced3fb170a9a5007a9bc3558d49c35b1,70cc46ccdfff951dd7829395bce256ca,f7720c4fa8e3aba4546301ab80ea1f1b,ferramentas_jardim,2017-03-28 23:13:25 UTC,2017-03-30 02:10:52 UTC,2017-04-04 04:15:57 UTC,2017-05-16 15:22:18 UTC,2017-05-03 00:00:00 UTC,1.0833333333333333,5,42,48,-13,Con Retraso
822f778d1cd09285df832ee2cf65b83c,1e82589c6c7a1f0d30ecd3e87cdeaf0f,c3097e07a0a5de0d4b4c836d90c5a284,8b321bb669392f5163d04c59e235e066,eletronicos,2017-11-26 21:56:25 UTC,2017-11-26 22:12:20 UTC,2017-11-29 12:32:26 UTC,2017-12-29 20:38:50 UTC,2017-12-19 00:00:00 UTC,0,2,30,32,-10,Con Retraso
039ec885e36627ae6353cfd42a41c5da,f970cf91aebb424d5389764dbc72d2b1,55cfb8318af6fe90dfacf0892abb2cee,77530e9772f57a62c906e1c21538ab82,moveis_decoracao,2018-02-22 12:45:26 UTC,2018-02-22 12:55:51 UTC,2018-02-23 18:18:39 UTC,2018-05-03 22:13:30 UTC,2018-03-19 00:00:00 UTC,0,1,69,70,-45,Con Retraso
65475724044e5b94d968124fa141af0c,ced608b31048a652390efb0cc65d3133,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,,2018-01-30 20:52:21 UTC,2018-01-30 21:13:22 UTC,2018-02-02 18:06:46 UTC,2018-03-17 14:59:17 UTC,2018-03-05 00:00:00 UTC,0,2,42,45,-12,Con Retraso
cb50f73cef605fc87294854be93d6636,0ea03f60c89ca5678a23e6b3badcbb43,d2f2c2b94c6ac44ece0bd0dd202c7939,710e3548e02bc1d2831dfc4f1b5b14d4,moveis_decoracao,2017-09-12 09:18:41 UTC,2017-09-13 09:45:32 UTC,2017-09-13 20:03:05 UTC,2017-10-25 15:52:33 UTC,2017-10-17 00:00:00 UTC,1,0,41,43,-8,Con Retraso
3614e1d9603e0068d80dcf12c407795f,873b040975fe95e97e2bf8e674b2739c,b9ec59c34a1b048fa9c2bbe3296a7842,1835b56ce799e6a4dc4eddc053f04066,cama_mesa_banho,2018-02-12 00:06:24 UTC,2018-02-15 03:51:28 UTC,2018-02-16 01:28:58 UTC,2018-03-16 13:07:29 UTC,2018-03-06 00:00:00 UTC,3.125,0,28,32,-10,Con Retraso
e2efd05161881ff66ece867b9221e6df,369b079c89901eec7a23b1deb9a7aee7,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2018-02-12 22:48:49 UTC,2018-02-12 23:08:03 UTC,2018-02-20 11:29:17 UTC,2018-03-25 16:48:46 UTC,2018-03-15 00:00:00 UTC,0,7,33,40,-10,Con Retraso
e2efd05161881ff66ece867b9221e6df,369b079c89901eec7a23b1deb9a7aee7,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2018-02-12 22:48:49 UTC,2018-02-12 23:08:03 UTC,2018-02-20 11:29:17 UTC,2018-03-25 16:48:46 UTC,2018-03-15 00:00:00 UTC,0,7,33,40,-10,Con Retraso
a594e1f484d5b84270ff28ad578632d2,944da8dc6dbfd378263bb8bd8b4acb76,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,ferramentas_jardim,2018-03-12 15:12:33 UTC,2018-03-12 15:38:09 UTC,2018-03-14 20:03:23 UTC,2018-04-11 10:52:23 UTC,2018-04-06 00:00:00 UTC,0,2,27,29,-5,Con Retraso
196a79cd1b9ff7ad77dfaa9d4c46d04c,7fef0997cc98db48b91fdcb9841e909c,f8b1b810ffb15e012d0ebba1be2810aa,270297ead4c65a6cd2593960d2af6b21,moveis_decoracao,2018-02-05 10:36:40 UTC,2018-02-05 10:50:30 UTC,2018-02-08 23:17:13 UTC,2018-03-06 21:38:42 UTC,2018-03-13 00:00:00 UTC,0,3,25,29,6,A tiempo
1bc7434bd3185b311a6d4016a03ea06a,0a0c2a4fcc642872a37b8454f7c4df86,1261bcae25b0000829246aa58e284a2f,7aa4334be125fcdd2ba64b3180029f14,brinquedos,2017-12-12 08:20:07 UTC,2017-12-13 02:50:07 UTC,2017-12-21 22:09:54 UTC,2018-01-10 21:42:24 UTC,2018-01-15 00:00:00 UTC,0.75,8,19,29,4,A tiempo
3da53042e56776670fcf05a64d884ce9,3af46ebb3600804c782615cd897db0db,a6d351912e312fb24186739576d04fe2,7142540dd4c91e2237acb7e911c4eba2,automotivo,2018-02-04 21:25:23 UTC,2018-02-04 21:35:26 UTC,2018-02-06 17:04:25 UTC,2018-03-07 12:54:05 UTC,2018-03-15 00:00:00 UTC,0,1,28,30,7,A tiempo
8055e039e3e86f6328082ea948230520,dac66821be170e68ee80d01a5b166760,f043e249c55c1ab30bd9761c2294911f,aa762680c40618316a896838866140ea,livros_interesse_geral,2018-04-06 22:32:42 UTC,2018-04-07 02:48:23 UTC,2018-04-09 23:56:46 UTC,2018-05-08 17:04:00 UTC,2018-04-27 00:00:00 UTC,0.16666666666666666,2,28,31,-11,Con Retraso
de6849867dd230818cd854b69f5b21f7,4016bcd0cf90a7a3344a571cd6a4dccf,98bf9f3941be6afbca9ea37f8eb0c466,f45122a9ab94eb4f3f8953578bc0c560,pet_shop,2017-04-07 20:27:57 UTC,2017-04-07 20:42:34 UTC,2017-04-08 08:44:34 UTC,2017-05-09 14:56:59 UTC,2017-05-15 00:00:00 UTC,0,0,31,31,5,A tiempo
062b1b23a7928be5abeb406e5889e08e,7d6a0d2bc3cd8656c1be4de50b4d73d3,67a7c7243c0585ccc44471b5a5c115e9,712e6ed8aa4aa1fa65dab41fed5737e4,automotivo,2018-03-21 22:46:08 UTC,2018-03-23 02:07:35 UTC,2018-03-23 18:44:30 UTC,2018-05-08 20:19:01 UTC,2018-04-23 00:00:00 UTC,1.125,0,46,47,-15,Con Retraso
8f0937285bd1bba4cfc8332ee467b490,7df3b87f2d42e48d389aee0e1922111b,cb460986a447ed00da792526bf6189e4,ea566164622c6b439516ab18062c42cd,esporte_lazer,2018-03-05 08:49:17 UTC,2018-03-06 03:55:48 UTC,2018-03-06 20:27:43 UTC,2018-04-06 22:05:26 UTC,2018-04-02 00:00:00 UTC,0.79166666666666663,0,31,32,-4,Con Retraso
b239d7a386db8ffed15c72578e9d3cac,c88fcf5993f74c364d6b198a06b29be8,073afdaeb2d71d4da3ce0c6935614289,4a3ca9315b744ce9f8e9374361493884,cama_mesa_banho,2017-08-18 19:49:08 UTC,2017-08-18 20:05:15 UTC,2017-08-22 20:53:33 UTC,2017-09-19 15:07:57 UTC,2017-09-14 00:00:00 UTC,0,4,27,31,-5,Con Retraso
fe9eb7fc7765ab4b09f817fda0b63089,80db8c7a7ea6b11ca4c65cc2b93a6dc0,11c3ff6555092bf425ea842a023a7809,bfd27a966d91cfaafdb25d076585f0da,cool_stuff,2017-12-04 14:37:42 UTC,2017-12-04 17:07:11 UTC,2017-12-05 17:58:06 UTC,2018-01-13 00:45:24 UTC,2018-01-02 00:00:00 UTC,0.083333333333333329,1,38,39,-11,Con Retraso
3c6c4d8395cd1b0c68ffa02fa1446367,f43e2faac72ec3438198e51325ab362c,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,beleza_saude,2018-07-17 09:01:49 UTC,2018-07-17 12:01:26 UTC,2018-07-27 12:46:00 UTC,2018-08-15 17:58:41 UTC,2018-08-10 00:00:00 UTC,0.083333333333333329,10,19,29,-5,Con Retraso
6e8bc07b95e2bb07cf9c1fcd3684e34c,5960c2fa7ac05beabd503c2b556f4852,39581a590c262629c9854596173834bd,6560211a19b47992c3666cc44a7e94c0,informatica_acessorios,2017-03-19 16:19:49 UTC,2017-03-19 16:19:49 UTC,2017-03-20 12:45:05 UTC,2017-04-20 18:47:52 UTC,2017-04-25 00:00:00 UTC,0,0,31,32,4,A tiempo
83df1c60b1394882b9a376fa1ddd152c,7c877977fd808529b66886f0ff111575,a9f480bfc49f0b85e8394e1cdf685b4e,3d871de0142ce09b7081e2b9d1733cb1,brinquedos,2017-06-03 15:30:37 UTC,2017-06-03 15:42:03 UTC,2017-06-06 15:05:54 UTC,2017-07-05 15:39:44 UTC,2017-06-28 00:00:00 UTC,0,2,29,32,-7,Con Retraso
b095c03b6a10243a06c58f3f8d2b668f,c822022a84fecb35f7f4a6b9d77baa40,a0d20b18f2a06b34206ba5933b4ec05b,3df020b72d3d44b3af9d110fa3940b65,moveis_decoracao,2018-01-14 14:20:51 UTC,2018-01-14 14:29:22 UTC,2018-01-15 23:13:12 UTC,2018-02-21 22:03:42 UTC,2018-02-19 00:00:00 UTC,0,1,36,38,-2,Con Retraso
7ff63764a6de6e9a5fde1c76cf5650a7,f0db968ca669b9bd241c27a383092d9b,ebb7ccdb2a728a4188759bfa3cbd1fc0,7a241947449cc45dbfda4f9d0798d9d0,utilidades_domesticas,2017-06-12 09:07:29 UTC,2017-06-13 03:55:22 UTC,2017-06-30 14:43:39 UTC,2017-07-19 20:57:53 UTC,2017-07-13 00:00:00 UTC,0.75,17,19,37,-6,Con Retraso
b1bd0e86ea8b4060e4e7c5684202b656,b3c8ed4840e19fb161faca3b4ed4cfa8,e340207acac912600273ffd7ea058780,d8dd176509baa37f359644d082bf7f7b,cool_stuff,2017-11-16 13:02:20 UTC,2017-11-18 02:15:33 UTC,2017-11-29 23:37:28 UTC,2017-12-18 23:57:24 UTC,2017-12-06 00:00:00 UTC,1.5416666666666667,11,19,32,-12,Con Retraso
279eab1ce88064419806859e4575a10e,dda1c4364d7687bcc98ca8984550b081,3581206bcfdc0f2611c3d1e8edb87719,adcf50477d6a1f5d91bb9d54c4903cb5,esporte_lazer,2017-04-17 07:42:23 UTC,2017-04-18 03:51:12 UTC,2017-05-05 16:02:59 UTC,2017-05-18 05:59:41 UTC,2017-05-10 00:00:00 UTC,0.83333333333333337,17,12,30,-8,Con Retraso
f65f13aa0f61098cebf314daa13a51da,23f0ed5b86d3cd96d4b8eba5c92107d5,869335bdf5f8389362b55e97c83ea1ef,b499c00f28f4b7069ff6550af8c1348a,esporte_lazer,2017-12-05 23:42:33 UTC,2017-12-05 23:56:57 UTC,2017-12-06 22:47:43 UTC,2018-01-18 12:43:58 UTC,2018-01-08 00:00:00 UTC,0,0,42,43,-10,Con Retraso
33238b56832a1ff5396fff8bd2a44ede,e12464f67471d31285bd75f4f38a0db9,3b0f7951038b105522c2d566b54421f7,562fc2f2c2863ab7e79a9e4388a58a14,telefonia,2018-02-28 17:53:38 UTC,2018-03-03 03:30:58 UTC,2018-03-07 23:26:50 UTC,2018-04-04 23:33:05 UTC,2018-03-21 00:00:00 UTC,2.375,4,28,35,-14,Con Retraso
4325abb4e925f2765e6874e9788392f4,cbafb574da2d33b039f294c188624b6c,ea6617ab48bb467d615214e7de71c864,863d2ebcd347ce4922de7a0f9a5581d6,automotivo,2018-03-02 16:37:22 UTC,2018-03-06 03:51:37 UTC,2018-03-08 20:39:39 UTC,2018-04-12 12:11:52 UTC,2018-03-23 00:00:00 UTC,3.4583333333333335,2,34,40,-20,Con Retraso
1ae9416cc460b54e019ac44ba53f5b1b,9e3cccc4d43db2e97bb7015e1114fc92,0e5955fbbb16c3f92127ac470386ea88,ede0c03645598cdfc63ca8237acbe73d,informatica_acessorios,2018-02-22 16:21:49 UTC,2018-02-22 16:30:26 UTC,2018-02-28 00:03:11 UTC,2018-04-03 20:51:31 UTC,2018-03-20 00:00:00 UTC,0,5,34,40,-14,Con Retraso
749238696f501c747fe013b2a5fa014c,5298ba692006f23c6eb25232fe9b2cfd,163e6400e6dadd0fe04775c5e9331fda,855668e0971d4dfd7bef1b6a4133b41b,bebes,2018-02-23 11:40:03 UTC,2018-02-26 16:32:39 UTC,2018-03-01 14:39:04 UTC,2018-03-27 23:52:46 UTC,2018-03-23 00:00:00 UTC,3.1666666666666665,2,26,32,-4,Con Retraso
